date,gain,max_price,min_price,cum_pct
2024-09-10,200.18221969570732,79.95187,28.11459,84.76999287544345
2024-10-29,198.11677938136552,52.99266,5.0,84.95544642855502
2024-11-13,196.47620609900855,59.44614,5.75779,85.13936427053046
2024-11-24,195.54734833712223,57.29026,1.96229,85.32241262546488
2024-01-30,195.53828831314286,59.32049,5.25879,85.50545249947386
2024-07-29,193.70886290140083,71.04943,21.83902,85.68677988126578
2024-06-22,193.68999075784018,75.06324,14.93447,85.8680895971836
2024-10-20,192.72120693908448,46.51342,-1.99189,86.04849245199684
2024-07-20,189.95202540851324,111.85278,29.0481,86.22630312579615
2024-04-22,188.5502374834553,58.99275,-14.07185,86.40280161113661
2024-03-19,188.35713863396086,52.22211,-18.10123,86.57911934011784
2024-02-26,185.17057568480163,47.20868,18.77318,86.75245418484776
2024-03-27,184.9115900759948,52.35282,-21.55588,86.92554659780836
2024-03-06,184.1281811328547,63.18707,-2.61046,87.09790567575062
2024-07-16,182.31195881488134,78.23,32.48576,87.26856462065436
2024-11-02,181.4601241081955,42.11022,2.82147,87.43842617841347
2024-09-26,176.07037614172282,62.72852,16.75416,87.60324249006125
2024-09-16,174.35307153735152,39.11742,2.62553,87.76645126376272
2024-03-22,173.5484989712079,49.71805,-18.73514,87.9289068915591
2024-10-16,173.06737145928378,49.38182,19.53,88.09091214454689
2024-03-31,171.00407108309116,41.26668,-23.21889,88.25098597917075
2024-07-18,169.78899671573072,91.23227,31.27053,88.40992240453818
2024-04-12,168.1069320319791,78.29306,-10.0,88.56728427941503
2024-11-26,167.50895737635756,68.29112,39.95573,88.72408640097417
2024-02-27,163.08818094616356,52.45985,-18.10864,88.87675031324558
2024-08-20,159.62648835533628,88.17741,24.2669,89.02617379735761
2024-03-25,157.08088560668642,52.65175,-43.44174,89.17321438853136
2024-11-17,156.9160048599897,52.80211,-4.57069,89.32010063780427
2024-11-05,154.16259192054895,47.70688,4.8302,89.46440946675774
2024-01-23,154.13382469422277,68.19796,29.9672,89.60869136722816
2024-12-24,152.86707171655053,47.76214,30.73882,89.75178748302471
2024-03-13,151.65851486419308,46.07574,-32.88593,89.8937522904934
2024-10-12,150.37177580950993,57.59508,0.60485,90.03451260468107
2024-01-21,149.73771971745418,61.82048,37.41703,90.17467939036747
2024-12-26,149.3585807900772,48.6308,20.51313,90.31449127092456
2024-01-03,147.16849401924924,58.1977,19.62441,90.45225305065455
2024-08-22,143.878560174232,56.32579,18.35095,90.58693518249723
2024-12-07,143.63716423276082,52.71946,10.23042,90.72139134794175
2024-09-13,142.0673759850888,44.64902,11.84051,90.8543780628477
2024-07-15,141.90223849176755,71.42105,30.31234,90.98721019551692
2024-11-09,139.9652964304488,48.69299,-1.27545,91.11822919156761
2024-05-04,139.85568005670075,37.54142,-1.09965,91.2491455777028
2024-01-22,139.01150527243044,78.88,49.76676,91.37927174700891
2024-10-07,138.61485994586747,167.65318,44.56058,91.50902662376038
2024-11-10,134.26969946344548,48.85532,-2.18431,91.63471407395251
2024-03-18,132.99515231047337,68.67827,-10.88919,91.75920844348349
2024-11-22,132.5781483116291,63.97574,4.63601,91.88331246307295
2024-05-29,132.31779474844822,47.15658,-17.37337,92.00717277037562
2024-06-29,131.5402697692341,65.714,15.84525,92.13030525053269
2024-10-11,131.25077105422952,65.59993,31.22037,92.25316673615065
2024-01-19,131.2410213117837,79.18669,44.3408,92.37601909521011
2024-09-21,130.96533285759165,42.47427,-3.01019,92.49861338726716
2024-11-07,128.74962539250714,57.21132,5.94554,92.61913359542612
2024-06-20,128.3164471149796,53.83696,2.28278,92.73924831319225
2024-10-15,124.1139708123876,58.41035,14.75118,92.85542916849293
2024-09-11,123.61649287231546,47.20882,4.65401,92.9711443436434
2024-02-05,121.56116934930378,72.32821,44.74491,93.0849355674187
2024-12-09,121.3095300062123,64.27105,17.85076,93.19849123613186
2024-04-09,121.2001076101156,63.91,-32.49506,93.31194447650851
2024-07-17,116.27920351149078,77.75,27.47498,93.42079134708418
2024-01-08,115.85957392746286,108.51297,34.72165,93.52924540995525
2024-09-25,114.02250131776555,53.79336,15.60223,93.63597982220483
2024-09-02,110.76973691100011,59.20799,13.19889,93.73966938020959
2024-09-24,110.34578834461581,74.76307,18.48173,93.84296208758806
2024-08-09,109.57748314425817,71.87867,28.38259,93.94553559829009
2024-12-04,109.45280436423809,64.7715,22.84415,94.04799239942909
2024-02-28,109.39029527143174,51.45184,-18.94039,94.15039068693083
2024-10-18,106.54576434092064,58.86,18.97992,94.25012626020084
2024-06-15,106.0303059567205,50.68149,-9.30654,94.3493793221504
